2022-02-04 16:02:53;BUY;USDT;257.79834418;0.0;
2022-02-04 16:02:53;SELL;BUSD;258.06880028;0.0;
2022-02-04 16:06:26;SELL;USDT;257.79834418;0.0;
2022-02-04 16:06:26;BUY;BTC;0.00647422;0.0;
2022-02-07 19:57:35;DEPOSIT;PLN;637.65;637.65;PLN
2022-02-07 19:57:36;SELL;PLN;637.65;0.0;
2022-02-07 19:59:50;SELL;BNB;0.359;0.0;
2022-02-07 19:59:50;SELL;BNB;2.6918E-4;0.0;
2022-02-07 19:59:50;BUY;USDT;156.4522;0.0;
2022-02-07 20:08:03;SELL;BNB;1.711E-5;0.0;
2022-02-07 20:08:03;SELL;USDT;10.1916;0.0;
2022-02-07 20:08:03;BUY;SLP;596.0;0.0;
2022-02-07 20:10:53;BUY;AXS;0.15;0.0;
2022-02-07 20:10:53;SELL;USDT;10.347;0.0;
2022-02-07 20:10:53;SELL;BNB;1.775E-5;0.0;
2022-02-07 20:12:14;SELL;BNB;1.726E-5;0.0;
2022-02-07 20:12:14;SELL;USDT;10.0635;0.0;
2022-02-07 20:12:14;BUY;MANA;3.0;0.0;
2022-02-07 20:22:11;DEPOSIT;PLN;98.1;98.1;PLN
2022-02-07 20:22:12;SELL;PLN;98.1;0.0;
2022-02-07 20:22:12;BUY;USDT;23.97703477;0.0;
2022-02-07 20:23:39;BUY;BTC;7.7197E-4;0.0;
2022-02-07 20:23:39;SELL;USDT;34.19153477;0.0;
2022-02-07 20:31:58;SELL;BTC;5.6654E-4;0.0;
2022-02-07 20:31:58;BUY;USDT;25.0;0.0;
2022-02-07 20:33:10;SELL;USDT;25.0;0.0;
2022-02-07 20:33:10;BUY;1INCH;12.81144626;0.0;
2022-02-08 06:01:21;SELL;USDT;115.6356;0.0;
2022-02-08 06:01:21;BUY;BTC;0.00258;0.0;
2022-02-08 06:01:21;SELL;BNB;1.9708E-4;0.0;
2022-02-08 12:23:29;BUY;USDT;35.6249;0.0;
2022-02-08 12:23:29;SELL;BTC;0.00261;0.0;
2022-02-08 12:23:29;SELL;BNB;2.0114E-4;0.0;
2022-02-08 12:23:29;SELL;BNB;6.318E-5;0.0;
2022-02-08 12:23:29;SELL;BTC;8.2E-4;0.0;
2022-02-08 12:23:29;BUY;USDT;113.39145;0.0;
2022-02-08 14:47:44;SELL;BTC;3.4E-6;0.0;
2022-02-08 14:47:44;SELL;USDT;148.9098;0.0;
2022-02-08 14:47:44;BUY;BTC;0.0034;0.0;
2022-02-08 15:30:22;BUY;USDT;377.5804108;0.0;
2022-02-08 15:30:22;BUY;USDT;9.5043124;0.0;
2022-02-08 15:30:22;SELL;USDT;0.37758041;0.0;
2022-02-08 15:30:22;SELL;BTC;2.6E-4;0.0;
2022-02-08 15:30:22;BUY;USDT;11.2323692;0.0;
2022-02-08 15:30:22;SELL;BNB;2.026E-5;0.0;
2022-02-08 15:30:22;SELL;BNB;1.714E-5;0.0;
2022-02-08 15:30:22;SELL;BTC;2.2E-4;0.0;
2022-02-08 15:30:22;SELL;BTC;0.00874;0.0;
2022-02-08 20:56:02;BUY;BTC;0.009;0.0;
2022-02-08 20:56:02;SELL;USDT;397.37295;0.0;
2022-02-08 20:56:02;SELL;BTC;9.0E-6;0.0;
2022-02-09 12:53:26;SELL;BTC;0.0089;0.0;
2022-02-09 12:53:26;SELL;USDT;0.39288694;0.0;
2022-02-09 12:53:26;BUY;USDT;392.88694;0.0;
2022-02-09 13:05:48;BUY;SLP;819.0;0.0;
2022-02-09 13:05:48;SELL;BNB;3.498E-5;0.0;
2022-02-09 13:05:48;SELL;USDT;19.656;0.0;
2022-02-09 13:07:19;SELL;USDT;11.208;0.0;
2022-02-09 13:07:19;BUY;SLP;467.0;0.0;
2022-02-09 13:07:19;SELL;BNB;1.977E-5;0.0;
2022-02-10 12:28:17;BUY;SLP;294.0;0.0;
2022-02-10 12:28:17;SELL;BNB;1.903E-5;0.0;
2022-02-10 12:28:17;SELL;USDT;10.8486;0.0;
2022-02-10 13:34:46;SELL;USDT;0.0774656;0.0;
2022-02-10 13:34:46;BUY;USDT;77.4656;0.0;
2022-02-10 13:34:46;SELL;SLP;2176.0;0.0;
2022-02-10 13:57:25;BUY;BTC;0.00268;0.0;
2022-02-10 13:57:25;SELL;USDT;117.1702164;0.0;
2022-02-10 13:57:25;SELL;BTC;2.68E-6;0.0;
2022-02-10 14:54:10;SELL;SLP;0.799;0.0;
2022-02-10 14:54:10;SELL;USDT;31.161;0.0;
2022-02-10 14:54:10;BUY;SLP;799.0;0.0;
2022-02-10 15:09:24;BUY;USDT;124.7885;0.0;
2022-02-10 15:09:24;SELL;USDT;0.1247885;0.0;
2022-02-10 15:09:24;SELL;BTC;0.00277;0.0;
2022-02-10 21:21:24;SELL;USDT;20.9415;0.0;
2022-02-10 21:21:24;BUY;SLP;607.0;0.0;
2022-02-10 21:21:24;SELL;SLP;0.607;0.0;
2022-02-11 15:23:28;BUY;USDT;41.5584;0.0;
2022-02-11 15:23:28;SELL;USDT;0.0415584;0.0;
2022-02-11 15:23:28;SELL;SLP;1404.0;0.0;
2022-02-12 08:42:03;SELL;BTC;5.03E-6;0.0;
2022-02-12 08:42:03;BUY;BTC;0.00503;0.0;
2022-02-12 08:42:03;SELL;USDT;212.6728767;0.0;
2022-02-12 09:23:29;SELL;USDT;19.684;0.0;
2022-02-12 09:23:29;BUY;LUNA;0.38;0.0;
2022-02-12 09:23:29;SELL;LUNA;3.8E-4;0.0;
2022-02-12 09:26:06;SELL;USDT;24.2208;0.0;
2022-02-12 09:26:06;BUY;SLP;841.0;0.0;
2022-02-12 09:26:06;SELL;SLP;0.841;0.0;
2022-02-12 09:42:01;SELL;ADA;0.0316;0.0;
2022-02-12 09:42:01;BUY;ADA;31.6;0.0;
2022-02-12 09:42:01;SELL;USDT;33.8752;0.0;
2022-02-13 11:00:07;BUY;USDT;213.734532;0.0;
2022-02-13 11:00:07;SELL;BTC;0.00502;0.0;
2022-02-13 11:00:07;SELL;USDT;0.21373453;0.0;
2022-02-13 11:01:45;SELL;LUNA;0.37;0.0;
2022-02-13 11:01:45;SELL;USDT;0.0196951;0.0;
2022-02-13 11:01:45;BUY;USDT;19.6951;0.0;
2022-02-13 11:02:14;BUY;USDT;33.516;0.0;
2022-02-13 11:02:14;SELL;USDT;0.033516;0.0;
2022-02-13 11:02:14;SELL;ADA;31.5;0.0;
2022-02-13 11:03:20;SELL;SLP;840.0;0.0;
2022-02-13 11:03:20;SELL;USDT;0.0273;0.0;
2022-02-13 11:03:20;BUY;USDT;27.3;0.0;
2022-02-13 11:04:43;SELL;1INCH;12.8;0.0;
2022-02-13 11:04:43;SELL;USDT;0.0217344;0.0;
2022-02-13 11:04:43;BUY;USDT;21.7344;0.0;
2022-02-13 17:02:41;BUY;SAND;9.0;0.0;
2022-02-13 17:02:41;SELL;USDT;36.882;0.0;
2022-02-13 17:02:41;SELL;SAND;0.009;0.0;
2022-02-13 19:00:50;SELL;USDT;8.0344;0.0;
2022-02-13 19:00:50;BUY;SAND;2.0;0.0;
2022-02-13 19:00:50;SELL;BNB;1.519E-5;0.0;
2022-02-15 08:29:09;SELL;USDT;0.0421;0.0;
2022-02-15 08:29:09;BUY;USDT;42.1;0.0;
2022-02-15 08:29:09;SELL;SAND;10.0;0.0;
2022-02-15 08:33:08;SELL;SAND;0.003;0.0;
2022-02-15 08:33:08;SELL;USDT;12.66;0.0;
2022-02-15 08:33:08;BUY;SAND;3.0;0.0;
2022-02-15 08:33:44;BUY;USDT;12.6411;0.0;
2022-02-15 08:33:44;SELL;SAND;3.0;0.0;
2022-02-15 08:33:44;SELL;USDT;0.0126411;0.0;
2022-02-15 08:40:32;SELL;SLP;3.902;0.0;
2022-02-15 08:40:32;SELL;USDT;120.962;0.0;
2022-02-15 08:40:32;BUY;SLP;3902.0;0.0;
2022-02-15 08:43:21;SELL;FTM;0.026;0.0;
2022-02-15 08:43:21;BUY;FTM;26.0;0.0;
2022-02-15 08:43:21;SELL;USDT;53.0296;0.0;
2022-02-16 09:28:40;SELL;FTM;25.0;0.0;
2022-02-16 09:28:40;SELL;USDT;0.051975;0.0;
2022-02-16 09:28:40;BUY;USDT;51.975;0.0;
2022-02-16 12:16:39;SELL;SLP;2.431;0.0;
2022-02-16 12:16:39;BUY;SLP;2431.0;0.0;
2022-02-16 12:16:39;SELL;USDT;68.7973;0.0;
2022-02-16 14:03:47;SELL;SLP;1.837;0.0;
2022-02-16 14:03:47;SELL;USDT;51.0686;0.0;
2022-02-16 14:03:47;BUY;SLP;1837.0;0.0;
2022-02-17 09:13:18;BUY;USDT;220.374;0.0;
2022-02-17 09:13:18;SELL;USDT;0.220374;0.0;
2022-02-17 09:13:18;SELL;SLP;8162.0;0.0;
2022-02-22 20:36:12;SELL;BTC;5.6E-6;0.0;
2022-02-22 20:36:12;SELL;USDT;212.823128;0.0;
2022-02-22 20:36:12;BUY;BTC;0.0056;0.0;
2022-02-24 08:08:07;SELL;USDT;213.2072124;0.0;
2022-02-24 08:08:07;SELL;BTC;5.98E-6;0.0;
2022-02-24 08:08:07;BUY;BTC;0.00598;0.0;
2022-02-24 15:45:05;SELL;BTC;0.01157;0.0;
2022-02-24 15:45:05;SELL;USDT;0.41345395;0.0;
2022-02-24 15:45:05;BUY;USDT;413.45395;0.0;
2022-02-27 22:30:08;BUY;BTC;0.00549;0.0;
2022-02-27 22:30:08;SELL;USDT;206.6191695;0.0;
2022-02-27 22:30:08;SELL;BTC;5.49E-6;0.0;
2022-02-27 22:32:08;SELL;USDT;103.302072;0.0;
2022-02-27 22:32:08;BUY;ETH;0.0394;0.0;
2022-02-27 22:32:08;SELL;ETH;3.94E-5;0.0;
2022-03-03 06:13:22;BUY;USDT;50.434475;0.0;
2022-03-03 06:13:22;SELL;ETH;0.0175;0.0;
2022-03-03 06:13:22;SELL;USDT;0.03026069;0.0;
2022-03-03 06:13:22;SELL;ETH;0.0105;0.0;
2022-03-03 06:13:22;BUY;USDT;32.566487;0.0;
2022-03-03 06:13:22;SELL;ETH;0.0113;0.0;
2022-03-03 06:13:22;BUY;USDT;30.260685;0.0;
2022-03-03 06:13:22;SELL;USDT;0.05043448;0.0;
2022-03-03 06:13:22;SELL;USDT;0.03256649;0.0;
2022-03-03 06:14:35;BUY;BUSD;236.07;0.0;
2022-03-03 06:14:35;SELL;BTC;0.00549;0.0;
2022-03-03 06:14:35;SELL;BUSD;0.23607;0.0;
2022-03-04 09:48:31;SELL;USDT;108.04537;0.0;
2022-03-04 09:48:31;BUY;BTCUP;2.57;0.0;
2022-03-04 09:48:31;SELL;BTCUP;0.00257;0.0;
2022-03-05 02:11:10;SELL;BTCUP;0.00303;0.0;
2022-03-05 02:11:10;SELL;USDT;108.3225;0.0;
2022-03-05 02:11:10;BUY;BTCUP;3.03;0.0;
2022-03-08 08:30:43;SELL;BUSD;235.0;0.0;
2022-03-08 08:30:43;BUY;USDT;234.9765;0.0;
2022-03-08 08:31:20;BUY;BTCUP;3.34;0.0;
2022-03-08 08:31:20;SELL;BTCUP;0.00334;0.0;
2022-03-08 08:31:20;SELL;USDT;117.2173;0.0;
2022-03-08 08:31:33;SELL;BTC;2.73E-6;0.0;
2022-03-08 08:31:33;SELL;USDT;11.652198;0.0;
2022-03-08 08:31:33;BUY;BTC;0.00273;0.0;
2022-03-08 08:31:33;SELL;USDT;106.0350018;0.0;
2022-03-08 08:31:33;SELL;BTC;3.0E-7;0.0;
2022-03-08 08:31:33;BUY;BTC;3.0E-4;0.0;
2022-03-10 01:38:12;SELL;BTCUP;6.69;0.0;
2022-03-10 01:38:12;BUY;USDT;270.8781;0.0;
2022-03-10 01:38:12;SELL;USDT;0.2708781;0.0;
2022-03-10 03:00:24;SELL;USDT;0.122612;0.0;
2022-03-10 03:00:24;BUY;USDT;122.612;0.0;
2022-03-10 03:00:24;SELL;BTC;0.00302;0.0;
2022-03-10 03:00:40;SELL;BTCUP;2.24;0.0;
2022-03-10 03:00:40;SELL;USDT;0.08624;0.0;
2022-03-10 03:00:40;BUY;USDT;86.24;0.0;
2022-03-10 06:47:04;BUY;BTC;1.8108E-4;0.0;
2022-03-10 06:47:04;SELL;MANA;3.0;0.0;
2022-03-10 06:47:04;SELL;BTC;1.8E-7;0.0;
2022-03-10 06:47:31;SELL;BTC;1.8608E-4;0.0;
2022-03-10 06:47:31;BUY;AXS;0.16;0.0;
2022-03-10 06:47:31;SELL;AXS;1.6E-4;0.0;
2022-03-10 06:47:44;SELL;AXS;0.3;0.0;
2022-03-10 06:47:44;BUY;BTC;3.486E-4;0.0;
2022-03-10 06:47:44;SELL;BTC;3.5E-7;0.0;
2022-03-10 06:48:34;SELL;BTC;3.5E-4;0.0;
2022-03-10 06:48:34;BUY;USDT;13.7424735;0.0;
2022-03-10 06:48:34;SELL;USDT;0.01374247;0.0;
2022-03-10 06:51:51;BUY;BNB;0.002172;0.0;
2022-03-10 06:51:51;BUY;BNB;4.087E-4;0.0;
2022-03-10 06:51:51;BUY;BNB;2.5687E-4;0.0;
2022-03-10 06:51:51;SELL;AXS;0.00984;0.0;
2022-03-10 06:51:51;BUY;BNB;3.893E-5;0.0;
2022-03-10 06:51:51;SELL;MC;0.00991758;0.0;
2022-03-10 06:51:51;SELL;SLP;0.583;0.0;
2022-03-10 06:51:51;BUY;BNB;0.0032226;0.0;
2022-03-10 06:51:51;SELL;LUNA;0.00962;0.0;
2022-03-10 06:51:51;BUY;BNB;1.4343E-4;0.0;
2022-03-10 06:51:51;SELL;SAND;0.988;0.0;
2022-03-10 06:51:51;SELL;BTC;2.51E-6;0.0;
2022-03-10 06:51:51;BUY;BNB;5.014E-5;0.0;
2022-03-10 06:51:51;BUY;BNB;0.00117116;0.0;
2022-03-10 06:51:51;SELL;BTCUP;0.00106;0.0;
2022-03-10 06:51:51;SELL;ETH;6.06E-5;0.0;
2022-03-10 06:51:51;SELL;BUSD;0.83393;0.0;
2022-03-10 06:51:51;SELL;1INCH;0.01144626;0.0;
2022-03-10 06:51:51;BUY;BNB;9.856E-5;0.0;
2022-03-10 06:51:51;BUY;BNB;0.00237492;0.0;
2022-03-10 06:51:51;BUY;BNB;0.00721832;0.0;
2022-03-10 06:51:51;SELL;ADA;0.0684;0.0;
2022-03-10 06:51:51;BUY;BNB;2.625E-5;0.0;
2022-03-10 06:51:51;SELL;FTM;0.974;0.0;
2022-03-10 06:52:27;SELL;BNB;1.253E-5;0.0;
2022-03-10 06:52:27;BUY;BTC;1.6274E-4;0.0;
2022-03-10 06:52:27;SELL;BNB;0.017;0.0;
2022-03-10 07:27:54;SELL;BNB;7.5E-5;0.0;
2022-03-10 07:27:54;SELL;USDT;37.73;0.0;
2022-03-10 07:27:54;BUY;BNB;0.1;0.0;
2022-03-10 07:30:16;SELL;BNB;0.009;0.0;
2022-03-10 07:34:58;SELL;BNB;6.835E-5;0.0;
2022-03-10 07:34:58;SELL;BNB;0.091;0.0;
2022-03-10 07:34:58;BUY;USDT;34.4799;0.0;
2022-03-10 15:24:37;BUY;BTC;0.0028;0.0;
2022-03-10 15:24:37;SELL;USDT;11.832897;0.0;
2022-03-10 15:24:37;SELL;USDT;110.440372;0.0;
2022-03-10 15:24:37;SELL;BNB;2.408E-5;0.0;
2022-03-10 15:24:37;SELL;BTC;2.8E-6;0.0;
2022-03-10 15:24:37;BUY;BTC;3.0E-4;0.0;
2022-03-16 06:17:15;SELL;USDT;30.84734;0.0;
2022-03-16 06:17:15;BUY;BTCUP;0.86;0.0;
2022-03-16 06:17:15;BUY;BTCUP;1.7;0.0;
2022-03-16 06:17:15;SELL;BTCUP;8.6E-4;0.0;
2022-03-16 06:17:15;SELL;BTCUP;0.0017;0.0;
2022-03-16 06:17:15;SELL;USDT;60.979;0.0;
2022-03-18 06:31:05;SELL;BTC;0.00325;0.0;
2022-03-18 06:31:05;SELL;USDT;0.13247975;0.0;
2022-03-18 06:31:05;BUY;USDT;132.47975;0.0;
2022-03-18 06:31:22;SELL;USDT;0.09864165;0.0;
2022-03-18 06:31:22;SELL;BTCUP;2.55;0.0;
2022-03-18 06:31:22;BUY;USDT;98.64165;0.0;
2022-03-24 11:37:43;SELL;USDT;195.4748742;0.0;
2022-03-24 11:37:43;BUY;BTCDOWN;26500.0;0.0;
2022-03-24 11:37:43;SELL;USDT;311.057;0.0;
2022-03-24 11:37:43;SELL;BTCDOWN;26.5;0.0;
2022-03-24 11:37:43;SELL;BTCDOWN;16.65033;0.0;
2022-03-24 11:37:43;BUY;BTCDOWN;16650.33;0.0;
2022-03-27 16:14:02;BUY;USDT;50.66109475;0.0;
2022-03-27 16:14:02;SELL;USDT;0.11059758;0.0;
2022-03-27 16:14:02;BUY;USDT;110.5975836;0.0;
2022-03-27 16:14:02;SELL;USDT;0.298872;0.0;
2022-03-27 16:14:02;SELL;USDT;0.05066109;0.0;
2022-03-27 16:14:02;SELL;BTCDOWN;28000.0;0.0;
2022-03-27 16:14:02;SELL;BTCDOWN;10361.4;0.0;
2022-03-27 16:14:02;BUY;USDT;298.872;0.0;
2022-03-27 16:14:02;SELL;BTCDOWN;4745.77;0.0;
2022-03-31 09:33:36;SELL;USDT;459.53778;0.0;
2022-03-31 09:33:36;SELL;BTC;9.75E-6;0.0;
2022-03-31 09:33:36;BUY;BTC;0.00975;0.0;
2022-03-31 15:56:51;BUY;USDT;452.44875;0.0;
2022-03-31 15:56:51;SELL;USDT;0.45244875;0.0;
2022-03-31 15:56:51;SELL;BTC;0.00975;0.0;
2022-04-06 15:00:14;BUY;BTC;0.01021;0.0;
2022-04-06 15:00:14;SELL;BTC;1.021E-5;0.0;
2022-04-06 15:00:14;SELL;USDT;451.9452416;0.0;
2022-05-05 15:08:17;BUY;USDT;377.03;0.0;
2022-05-05 15:08:17;SELL;BTC;0.01019;0.0;
2022-05-05 15:08:17;SELL;USDT;0.37703;0.0;
2022-05-09 21:43:09;BUY;BTC;0.01201;0.0;
2022-05-09 21:43:09;SELL;BTC;1.201E-5;0.0;
2022-05-09 21:43:09;SELL;USDT;376.972282;0.0;
2022-05-09 21:58:27;BUY;USDT;369.55956;0.0;
2022-05-09 21:58:27;SELL;BTC;0.012;0.0;
2022-05-09 21:58:27;SELL;USDT;0.36955956;0.0;
2022-05-12 07:10:01;SELL;USDT;369.27456311;0.0;
2022-05-12 07:10:01;BUY;BUSD;348.01409423;0.0;
2022-05-12 08:15:55;SELL;BUSD;260.9477542;0.0;
2022-05-12 08:15:55;SELL;BTC;9.38E-6;0.0;
2022-05-12 08:15:55;BUY;BTC;0.00938;0.0;
2022-05-12 08:16:29;BUY;LUNA;173.99;0.0;
2022-05-12 08:16:29;SELL;LUNA;0.17399;0.0;
2022-05-12 08:16:29;SELL;BUSD;21.766149;0.0;
2022-05-12 08:17:24;SELL;ETH;3.43E-5;0.0;
2022-05-12 08:17:24;SELL;BUSD;65.29348;0.0;
2022-05-12 08:17:24;BUY;ETH;0.0343;0.0;
2022-05-12 08:43:25;SELL;BUSD;0.25299;0.0;
2022-05-12 08:43:25;BUY;BUSD;252.99;0.0;
2022-05-12 08:43:25;SELL;BTC;0.00937;0.0;
2022-05-12 13:33:49;BUY;BTC;0.00902;0.0;
2022-05-12 13:33:49;SELL;BUSD;252.5833618;0.0;
2022-05-12 13:33:49;SELL;BTC;9.02E-6;0.0;
2022-05-13 16:33:17;SELL;BUSD;0.2703;0.0;
2022-05-13 16:33:17;BUY;BUSD;270.3;0.0;
2022-05-13 16:33:17;SELL;BTC;0.00901;0.0;
2022-05-24 07:50:45;SELL;BTC;9.2E-6;0.0;
2022-05-24 07:50:45;BUY;BTC;0.0092;0.0;
2022-05-24 07:50:45;SELL;BUSD;270.115496;0.0;
2022-05-28 16:26:03;SELL;LUNA;173.81601;0.0;
2022-05-28 16:26:03;BUY;LUNC;173.81601;0.0;
2022-05-30 15:08:35;BUY;LUNA;7.9781E-4;0.0;
2022-05-31 06:30:22;BUY;BUSD;290.26;0.0;
2022-05-31 06:30:22;SELL;BTC;0.0092;0.0;
2022-06-13 10:03:23;SELL;BTC;1.207E-5;0.0;
2022-06-13 10:03:23;BUY;BTC;0.01207;0.0;
2022-06-13 10:03:23;SELL;BUSD;290.0151839;0.0;
2022-06-13 11:17:02;SELL;BUSD;0.079158;0.0;
2022-06-13 11:17:02;BUY;BUSD;206.427;0.0;
2022-06-13 11:17:02;SELL;BTC;0.00334;0.0;
2022-06-13 11:17:02;SELL;BTC;0.00871;0.0;
2022-06-13 11:17:02;BUY;BUSD;79.158;0.0;
2022-06-13 11:17:02;SELL;BUSD;0.206427;0.0;
2022-07-07 16:38:45;SELL;BTC;1.362E-5;0.0;
2022-07-07 16:38:45;BUY;BTC;0.01362;0.0;
2022-07-07 16:38:45;SELL;BUSD;285.4480962;0.0;
2022-07-08 08:58:16;SELL;BTC;0.01361;0.0;
2022-07-08 08:58:16;SELL;BUSD;0.292615;0.0;
2022-07-08 08:58:16;BUY;BUSD;292.615;0.0;
2022-07-19 17:55:16;BUY;BTC;0.01245;0.0;
2022-07-19 17:55:16;SELL;BUSD;292.4505;0.0;
2022-07-20 00:44:42;SELL;BTC;0.01245;0.0;
2022-07-20 00:44:42;BUY;BUSD;286.35;0.0;
2022-07-21 10:13:32;BUY;BUSD;100.0;0.0;
2022-07-21 10:13:32;SELL;BUSD;100.0;0.0;
2022-07-21 10:14:11;SELL;BUSD;186.3876943;0.0;
2022-07-21 10:14:11;BUY;BTC;0.00809;0.0;
2022-07-21 10:15:22;SELL;BUSD;100.0;0.0;
2022-07-21 10:15:22;BUY;USDT;99.985003;0.0;
2022-07-21 10:17:57;SELL;USDT;0.11964576;0.0;
2022-07-21 16:00:00;BUY;USDT;0.02942791;0.0;
2022-07-21 16:05:37;BUY;USDT;2.665;0.0;
2022-07-21 16:05:37;SELL;USDT;0.11857976;0.0;
2022-07-26 00:45:55;SELL;USDT;0.11768624;0.0;
2022-07-26 00:48:26;BUY;BUSD;50.085196;0.0;
2022-07-26 00:48:26;SELL;BTC;0.00571;0.0;
2022-07-26 00:48:26;BUY;BUSD;120.162382;0.0;
2022-07-26 00:48:26;SELL;BTC;0.00238;0.0;
2022-07-26 08:00:00;SELL;USDT;0.01077153;0.0;
2022-07-26 16:00:00;SELL;USDT;0.02513827;0.0;
2022-07-27 00:00:00;SELL;USDT;0.01365257;0.0;
2022-07-27 08:00:00;SELL;USDT;0.01518909;0.0;
2022-07-27 16:00:00;SELL;USDT;0.00889163;0.0;
2022-07-27 18:03:01;SELL;USDT;0.12334;0.0;
2022-07-27 18:03:01;BUY;USDT;14.1344;0.0;
2022-07-28 03:37:31;SELL;USDT;0.138888;0.0;
2022-07-28 08:00:00;BUY;USDT;0.03437964;0.0;
2022-07-28 15:34:52;SELL;USDT;0.14112;0.0;
2022-07-28 15:34:52;SELL;USDT;5.58;0.0;
2022-07-30 22:35:42;SELL;USDT;0.12312924;0.0;
2022-07-31 00:00:00;BUY;USDT;0.030719;0.0;
2022-07-31 08:00:00;BUY;USDT;0.03081637;0.0;
2022-07-31 16:00:00;BUY;USDT;0.01940418;0.0;
2022-07-31 18:08:25;SELL;USDT;0.12490192;0.0;
2022-07-31 18:08:25;SELL;USDT;4.4317;0.0;
2022-08-21 06:52:33;SELL;USDT;0.1265166;0.0;
2022-08-21 08:00:00;BUY;USDT;0.01143546;0.0;
2022-08-21 16:00:00;BUY;USDT;0.01038542;0.0;
2022-08-22 00:00:00;BUY;USDT;0.02610337;0.0;
2022-08-22 08:00:00;BUY;USDT;0.01017142;0.0;
2022-08-22 16:00:00;SELL;USDT;0.01290185;0.0;
2022-08-23 00:00:00;BUY;USDT;0.01073236;0.0;
2022-08-23 08:00:00;BUY;USDT;0.01287735;0.0;
2022-08-23 16:00:00;SELL;USDT;0.00272369;0.0;
2022-08-24 00:00:00;SELL;USDT;0.0080963;0.0;
2022-08-24 08:00:00;BUY;USDT;0.01391149;0.0;
2022-08-24 16:00:00;BUY;USDT;0.01146312;0.0;
2022-08-25 00:00:00;SELL;USDT;4.1001E-4;0.0;
2022-08-25 08:00:00;SELL;USDT;0.00504302;0.0;
2022-08-25 16:00:00;SELL;USDT;0.0144903;0.0;
2022-08-26 00:00:00;BUY;USDT;0.00551827;0.0;
2022-08-26 08:00:00;SELL;USDT;0.01031319;0.0;
2022-08-26 15:15:32;SELL;USDT;0.1245948;0.0;
2022-08-26 15:15:32;SELL;USDT;4.8045;0.0;
2022-09-20 01:43:19;BUY;ETHW;0.0342657;0.0;
2022-10-29 21:43:38;SELL;USDT;100.83952459;0.0;
2022-10-29 21:43:38;BUY;USDT;100.83952459;0.0;
2022-11-08 22:06:47;SELL;USDT;100.83952459;0.0;
2022-11-08 22:06:47;BUY;USDT;100.83952459;0.0;
2022-11-08 22:11:12;SELL;USDT;0.0741392;0.0;
2022-11-08 22:19:22;SELL;USDT;0.07439999;0.0;
